OrderNumber,OrderDate,Revenue
SO - 0002280,2019-02-07,8315.369999999999
SO - 0002281,2019-02-07,7659.775
SO - 0002282,2019-02-07,6893.294999999999
SO - 0002283,2019-02-07,7408.859999999999
SO - 0002284,2019-02-07,6042.06
SO - 0002285,2019-02-07,21237.660000000003
SO - 0002286,2019-02-07,204.5175
SO - 0002287,2019-02-07,337.68
SO - 0002288,2019-02-08,14925.925
SO - 0002289,2019-02-08,11917.289999999999
SO - 0002290,2019-02-08,29915.5
SO - 0002291,2019-02-08,17261.88
SO - 0002292,2019-02-08,30246.48
SO - 0002293,2019-02-08,578.88
SO - 0002294,2019-02-08,879.04
SO - 0002295,2019-02-08,13873.019999999999
SO - 0002296,2019-02-08,13939.349999999999
SO - 0002297,2019-02-09,6440.040000000001
SO - 0002298,2019-02-09,20450.745000000003
SO - 0002299,2019-02-09,4290.01
SO - 0002300,2019-02-09,6606.2
SO - 0002301,2019-02-09,3427.2175
SO - 0002302,2019-02-09,1338.6599999999999
SO - 0002303,2019-02-09,13440.199999999999
SO - 0002304,2019-02-10,3904.425
SO - 0002305,2019-02-10,7306.8525
SO - 0002306,2019-02-10,1616.7099999999998
SO - 0002307,2019-02-10,619.75
SO - 0002308,2019-02-10,8086.9
SO - 0002309,2019-02-10,7173.3550000000005
SO - 0002310,2019-02-10,2329.5899999999997
SO - 0002311,2019-02-10,8893.4125
SO - 0002312,2019-02-10,3734.58
SO - 0002313,2019-02-11,6378.4
SO - 0002314,2019-02-11,29947.324999999997
SO - 0002315,2019-02-11,3473.2799999999997
SO - 0002316,2019-02-11,6139.21
SO - 0002317,2019-02-11,2788.875
SO - 0002318,2019-02-11,4749.63
SO - 0002319,2019-02-11,2425.0649999999996
SO - 0002320,2019-02-11,10535.75
SO - 0002321,2019-02-11,6497.994999999999
SO - 0002322,2019-02-11,24721.66
SO - 0002323,2019-02-12,5346.599999999999
SO - 0002324,2019-02-12,7927.44
SO - 0002325,2019-02-12,4646.45
SO - 0002326,2019-02-12,22459.74
SO - 0002327,2019-02-12,793.2800000000001
SO - 0002328,2019-02-12,3123.54
SO - 0002329,2019-02-12,10021.86
SO - 0002330,2019-02-12,1084.5625
SO - 0002331,2019-02-12,1457.92
SO - 0002332,2019-02-12,7179.72
SO - 0002333,2019-02-12,3244.14
SO - 0002334,2019-02-12,25508.910000000003
SO - 0002335,2019-02-13,625.9475000000001
SO - 0002336,2019-02-13,22385.37
SO - 0002337,2019-02-14,24146.8
SO - 0002338,2019-02-14,706.515
SO - 0002339,2019-02-14,22112.010000000002
SO - 0002340,2019-02-14,3125.2149999999997
SO - 0002341,2019-02-14,1514.8700000000001
SO - 0002342,2019-02-14,10225.875
SO - 0002343,2019-02-14,21844.68
SO - 0002344,2019-02-14,596.97
SO - 0002345,2019-02-14,14614.04
SO - 0002346,2019-02-14,935.655
SO - 0002347,2019-02-15,3303.4349999999995
SO - 0002348,2019-02-15,627.1200000000001
SO - 0002349,2019-02-15,12156.480000000001
SO - 0002350,2019-02-15,4775.76
SO - 0002351,2019-02-16,3827.0399999999995
SO - 0002352,2019-02-16,968.15
SO - 0002353,2019-02-16,10114.320000000002
SO - 0002354,2019-02-16,16401.600000000002
SO - 0002355,2019-02-16,753.75
SO - 0002356,2019-02-16,3485.3399999999997
SO - 0002357,2019-02-16,7486.580000000001
SO - 0002358,2019-02-16,2293.0750000000003
SO - 0002359,2019-02-16,7635.32
SO - 0002360,2019-02-17,2125.91
SO - 0002361,2019-02-17,1215.715
SO - 0002362,2019-02-17,7055.1
SO - 0002363,2019-02-17,6866.830000000001
SO - 0002364,2019-02-17,3513.48
SO - 0002365,2019-02-17,4218.32
SO - 0002366,2019-02-17,922.925
SO - 0002367,2019-02-17,4932.875
SO - 0002368,2019-02-17,10031.24
SO - 0002369,2019-02-17,23712.64
SO - 0002370,2019-02-17,825.775
SO - 0002371,2019-02-17,1043.86
SO - 0002372,2019-02-17,11409.5975
SO - 0002373,2019-02-17,827.4499999999999
SO - 0002374,2019-02-17,11998.025
SO - 0002375,2019-02-18,5346.599999999999
SO - 0002376,2019-02-18,3815.65
SO - 0002377,2019-02-18,3123.5400000000004
SO - 0002378,2019-02-18,24777.27
SO - 0002379,2019-02-18,3699.9075000000003
SO - 0002380,2019-02-18,2749.6799999999994
SO - 0002381,2019-02-18,7115.400000000001
SO - 0002382,2019-02-19,7238.68
SO - 0002383,2019-02-19,9635.94
SO - 0002384,2019-02-19,1078.365
SO - 0002385,2019-02-19,8297.28
SO - 0002386,2019-02-19,7525.4400000000005
SO - 0002387,2019-02-19,16282.005000000003
SO - 0002388,2019-02-19,2485.1974999999998
SO - 0002389,2019-02-20,29820.024999999998
SO - 0002390,2019-02-20,8577.34
SO - 0002391,2019-02-20,7608.52
SO - 0002392,2019-02-20,1273.0
SO - 0002393,2019-02-20,15505.139999999998
SO - 0002394,2019-02-20,9216.52
SO - 0002395,2019-02-20,8081.54
SO - 0002396,2019-02-20,6241.719999999999
SO - 0002397,2019-02-20,1308.51
SO - 0002398,2019-02-20,15174.159999999998
SO - 0002399,2019-02-20,1477.3500000000001
SO - 0002400,2019-02-21,904.5
SO - 0002401,2019-02-21,30454.515000000003
SO - 0002402,2019-02-21,34065.479999999996
SO - 0002403,2019-02-21,5660.16
SO - 0002404,2019-02-21,36635.935
SO - 0002405,2019-02-22,675.3599999999999
SO - 0002406,2019-02-22,28027.44
SO - 0002407,2019-02-22,842.8600000000001
SO - 0002408,2019-02-22,6365.0
SO - 0002409,2019-02-22,4090.3500000000004
SO - 0002410,2019-02-22,5028.349999999999
SO - 0002411,2019-02-22,16230.75
SO - 0002412,2019-02-22,1799.62
SO - 0002413,2019-02-22,6135.525000000001
SO - 0002414,2019-02-23,7107.36
SO - 0002415,2019-02-23,4908.42
SO - 0002416,2019-02-23,5346.599999999999
SO - 0002417,2019-02-23,1374.8399999999997
SO - 0002418,2019-02-23,7313.05
SO - 0002419,2019-02-23,34409.189999999995
SO - 0002420,2019-02-23,5267.875
SO - 0002421,2019-02-23,17474.94
SO - 0002422,2019-02-23,9849.0
SO - 0002423,2019-02-23,204.5175
SO - 0002424,2019-02-23,6265.672500000001
SO - 0002425,2019-02-24,22493.910000000003
SO - 0002426,2019-02-24,1125.6
SO - 0002427,2019-02-24,12348.099999999999
SO - 0002428,2019-02-24,3283.0
SO - 0002429,2019-02-24,2391.9
SO - 0002430,2019-02-25,4869.224999999999
SO - 0002431,2019-02-25,2024.0699999999997
SO - 0002432,2019-02-25,3515.49
SO - 0002433,2019-02-25,14614.04
SO - 0002434,2019-02-25,13844.880000000001
SO - 0002435,2019-02-25,2785.8599999999997
SO - 0002436,2019-02-25,3280.3199999999997
SO - 0002437,2019-02-25,1037.495
SO - 0002438,2019-02-25,6670.52
SO - 0002439,2019-02-26,4261.2
SO - 0002440,2019-02-26,18331.2
SO - 0002441,2019-02-26,4316.81
SO - 0002442,2019-02-26,12906.880000000003
SO - 0002443,2019-02-26,1413.03
SO - 0002444,2019-02-27,6104.035
SO - 0002445,2019-02-27,4648.125
SO - 0002446,2019-02-27,4888.32
SO - 0002447,2019-02-27,223.11
SO - 0002448,2019-02-27,26880.399999999998
SO - 0002449,2019-02-27,5298.8625
SO - 0002450,2019-02-27,3569.76
SO - 0002451,2019-02-27,3748.985
SO - 0002452,2019-02-27,8379.02
SO - 0002453,2019-02-27,1822.3999999999999
SO - 0002454,2019-02-27,3470.6000000000004
SO - 0002455,2019-02-28,8045.359999999999
SO - 0002456,2019-02-28,15004.1475
SO - 0002457,2019-02-28,4686.985000000001
SO - 0002458,2019-02-28,5885.28
SO - 0002459,2019-02-28,30246.48
SO - 0002460,2019-02-28,35681.52
SO - 0002461,2019-02-28,13869.0
SO - 0002462,2019-03-01,10091.539999999999
SO - 0002463,2019-03-01,34443.35999999999
SO - 0002464,2019-03-01,7344.54
SO - 0002465,2019-03-01,3093.3900000000003
SO - 0002466,2019-03-01,13795.635
SO - 0002467,2019-03-01,11743.425
SO - 0002468,2019-03-01,7139.52
SO - 0002469,2019-03-01,4772.075
SO - 0002470,2019-03-01,8918.37
SO - 0002471,2019-03-01,2546.0
SO - 0002472,2019-03-01,14760.435
SO - 0002473,2019-03-02,6836.009999999999
SO - 0002474,2019-03-02,8458.08
SO - 0002475,2019-03-02,37426.2
SO - 0002476,2019-03-03,14236.83
SO - 0002477,2019-03-03,6765.66
SO - 0002478,2019-03-03,961.115
SO - 0002479,2019-03-03,10729.38
SO - 0002480,2019-03-03,5034.38
SO - 0002481,2019-03-03,19584.100000000002
SO - 0002482,2019-03-03,3280.32
SO - 0002483,2019-03-03,3098.75
SO - 0002484,2019-03-04,6030.0
SO - 0002485,2019-03-04,17341.274999999998
SO - 0002486,2019-03-04,5644.080000000001
SO - 0002487,2019-03-04,25663.679999999997
SO - 0002488,2019-03-05,25494.84
SO - 0002489,2019-03-05,3508.12
SO - 0002490,2019-03-05,5918.6125
SO - 0002491,2019-03-06,6258.805000000001
SO - 0002492,2019-03-06,8452.72
SO - 0002493,2019-03-06,1731.28
SO - 0002494,2019-03-07,7932.8
SO - 0002495,2019-03-07,9967.59
SO - 0002496,2019-03-07,11396.7
SO - 0002497,2019-03-07,11068.4
SO - 0002498,2019-03-07,1814.0249999999999
SO - 0002499,2019-03-08,5050.962500000001
SO - 0002500,2019-03-08,1833.12
SO - 0002501,2019-03-08,3798.9
SO - 0002502,2019-03-08,28944.0
SO - 0002503,2019-03-08,5515.439999999999
SO - 0002504,2019-03-08,5040.075
SO - 0002505,2019-03-08,1069.32
SO - 0002506,2019-03-08,12965.505
SO - 0002507,2019-03-08,6683.25
SO - 0002508,2019-03-08,11669.892500000002
SO - 0002509,2019-03-08,407.36
SO - 0002510,2019-03-08,17147.31
SO - 0002511,2019-03-09,8860.08
SO - 0002512,2019-03-09,4901.05
SO - 0002513,2019-03-09,3482.9950000000003
SO - 0002514,2019-03-09,942.02
SO - 0002515,2019-03-09,6898.320000000001
SO - 0002516,2019-03-09,39217.78
SO - 0002517,2019-03-09,12285.12
SO - 0002518,2019-03-10,5057.16
SO - 0002519,2019-03-10,1518.3875
SO - 0002520,2019-03-10,3131.5799999999995
SO - 0002521,2019-03-10,397.98
SO - 0002522,2019-03-10,1017.7299999999998
SO - 0002523,2019-03-11,18499.537500000002
SO - 0002524,2019-03-11,13784.58
SO - 0002525,2019-03-11,6346.240000000001
SO - 0002526,2019-03-11,3021.03
SO - 0002527,2019-03-11,973.845
SO - 0002528,2019-03-11,4821.655000000001
SO - 0002529,2019-03-11,15231.779999999997
SO - 0002530,2019-03-11,6670.52
SO - 0002531,2019-03-11,7375.025000000001
SO - 0002532,2019-03-11,12365.520000000002
SO - 0002533,2019-03-11,18395.52
SO - 0002534,2019-03-12,11756.6575
SO - 0002535,2019-03-12,30552.0
SO - 0002536,2019-03-13,8056.080000000001
SO - 0002537,2019-03-13,26475.72
SO - 0002538,2019-03-13,2682.68
SO - 0002539,2019-03-13,1028.785
SO - 0002540,2019-03-13,10401.75
SO - 0002541,2019-03-13,836.6625
SO - 0002542,2019-03-14,13426.800000000001
SO - 0002543,2019-03-14,9294.240000000002
SO - 0002544,2019-03-14,1053.575
SO - 0002545,2019-03-14,3830.0550000000007
SO - 0002546,2019-03-14,1423.75
SO - 0002547,2019-03-14,2335.955
SO - 0002548,2019-03-14,3653.51
SO - 0002549,2019-03-14,22073.819999999996
SO - 0002550,2019-03-14,9262.080000000002
SO - 0002551,2019-03-15,18524.16
SO - 0002552,2019-03-15,10802.242499999998
SO - 0002553,2019-03-15,6186.780000000001
SO - 0002554,2019-03-15,651.91
SO - 0002555,2019-03-15,5298.8625
SO - 0002556,2019-03-15,1443.18
SO - 0002557,2019-03-15,21635.64
SO - 0002558,2019-03-15,1366.8
SO - 0002559,2019-03-15,273.36
SO - 0002560,2019-03-15,3268.9300000000003
SO - 0002561,2019-03-15,24484.48
SO - 0002562,2019-03-16,18561.5125
SO - 0002563,2019-03-16,222.105
SO - 0002564,2019-03-16,854.25
SO - 0002565,2019-03-16,1041.18
SO - 0002566,2019-03-16,21195.45
SO - 0002567,2019-03-16,39267.36
SO - 0002568,2019-03-16,16498.08
SO - 0002569,2019-03-16,3171.7799999999997
SO - 0002570,2019-03-17,865.64
SO - 0002571,2019-03-17,7859.099999999999
SO - 0002572,2019-03-17,31675.589999999993
SO - 0002573,2019-03-17,15123.239999999998
SO - 0002574,2019-03-17,4932.540000000001
SO - 0002575,2019-03-17,1034.9825
SO - 0002576,2019-03-17,2032.78
SO - 0002577,2019-03-18,6515.08
SO - 0002578,2019-03-18,11191.680000000002
SO - 0002579,2019-03-18,5943.4025
SO - 0002580,2019-03-18,3142.1324999999997
SO - 0002581,2019-03-18,8645.009999999998
SO - 0002582,2019-03-18,7187.76
SO - 0002583,2019-03-18,8083.549999999999
SO - 0002584,2019-03-18,2767.77
SO - 0002585,2019-03-18,744.705
SO - 0002586,2019-03-18,1010.1925
SO - 0002587,2019-03-19,1735.3000000000002
SO - 0002588,2019-03-19,6473.205
SO - 0002589,2019-03-19,2604.96
SO - 0002590,2019-03-19,5352.964999999999
SO - 0002591,2019-03-19,1629.44
SO - 0002592,2019-03-19,5243.085000000001
SO - 0002593,2019-03-19,2212.5075
SO - 0002594,2019-03-19,3233.4199999999996
SO - 0002595,2019-03-20,24988.32
SO - 0002596,2019-03-20,3039.1200000000003
SO - 0002597,2019-03-20,7362.63
SO - 0002598,2019-03-20,14824.42
SO - 0002599,2019-03-21,5800.860000000001
SO - 0002600,2019-03-21,12271.050000000001
SO - 0002601,2019-03-21,17030.73
SO - 0002602,2019-03-21,21009.525
SO - 0002603,2019-03-21,10139.444999999998
SO - 0002604,2019-03-22,5403.885
SO - 0002605,2019-03-22,520.59
SO - 0002606,2019-03-22,1247.54
SO - 0002607,2019-03-22,3284.3399999999997
SO - 0002608,2019-03-22,2466.605
SO - 0002609,2019-03-22,2444.16
SO - 0002610,2019-03-23,5724.4800000000005
SO - 0002611,2019-03-23,8474.16
SO - 0002612,2019-03-23,3246.1499999999996
SO - 0002613,2019-03-23,6158.639999999999
SO - 0002614,2019-03-23,7201.495000000001
SO - 0002615,2019-03-23,5535.54
SO - 0002616,2019-03-23,1350.72
SO - 0002617,2019-03-23,25058.0
SO - 0002618,2019-03-23,827.4499999999999
SO - 0002619,2019-03-23,21232.635
SO - 0002620,2019-03-23,4356.675
SO - 0002621,2019-03-24,1760.7600000000002
SO - 0002622,2019-03-24,38302.560000000005
SO - 0002623,2019-03-24,12711.24
SO - 0002624,2019-03-24,5155.65
SO - 0002625,2019-03-24,4073.6
SO - 0002626,2019-03-24,418.08000000000004
SO - 0002627,2019-03-24,3325.88
SO - 0002628,2019-03-24,13633.83
SO - 0002629,2019-03-24,1985.8799999999999
SO - 0002630,2019-03-24,4341.599999999999
SO - 0002631,2019-03-25,967.4799999999999
SO - 0002632,2019-03-25,9031.6
SO - 0002633,2019-03-25,18319.140000000003
SO - 0002634,2019-03-25,6247.08
SO - 0002635,2019-03-25,1983.2
SO - 0002636,2019-03-25,8140.5
SO - 0002637,2019-03-25,2767.77
SO - 0002638,2019-03-26,8301.3
SO - 0002639,2019-03-26,17551.320000000003
SO - 0002640,2019-03-26,17923.84
SO - 0002641,2019-03-26,4703.400000000001
SO - 0002642,2019-03-26,2442.15
SO - 0002643,2019-03-26,2614.0049999999997
SO - 0002644,2019-03-26,6934.5
SO - 0002645,2019-03-26,580.8900000000001
SO - 0002646,2019-03-26,8911.0
SO - 0002647,2019-03-26,8864.1
SO - 0002648,2019-03-27,12284.449999999999
SO - 0002649,2019-03-27,38228.19
SO - 0002650,2019-03-27,613.5525
SO - 0002651,2019-03-27,3544.9700000000003
SO - 0002652,2019-03-27,35906.63999999999
SO - 0002653,2019-03-28,2940.6299999999997
SO - 0002654,2019-03-29,24059.7
SO - 0002655,2019-03-29,13137.359999999999
SO - 0002656,2019-03-29,8249.04
SO - 0002657,2019-03-29,18530.525
SO - 0002658,2019-03-29,11246.955000000002
SO - 0002659,2019-03-29,5601.2
SO - 0002660,2019-03-30,6730.485000000001
SO - 0002661,2019-03-30,6358.635000000001
SO - 0002662,2019-03-30,23339.785000000003
SO - 0002663,2019-03-30,1238.1599999999999
SO - 0002664,2019-03-30,11190.675
SO - 0002665,2019-03-30,21273.84
SO - 0002666,2019-03-30,6258.805000000001
SO - 0002667,2019-03-30,5142.584999999999
SO - 0002668,2019-03-31,1896.7699999999998
SO - 0002669,2019-03-31,14626.1
SO - 0002670,2019-03-31,29301.78
SO - 0002671,2019-03-31,633.15
SO - 0002672,2019-03-31,12602.699999999999
SO - 0002673,2019-03-31,8676.5
SO - 0002674,2019-03-31,1053.575
SO - 0002675,2019-04-01,4848.12
SO - 0002676,2019-04-01,1778.6825000000001
SO - 0002677,2019-04-01,14279.04
SO - 0002678,2019-04-01,1495.4399999999998
SO - 0002679,2019-04-01,2496.42
SO - 0002680,2019-04-01,35020.23
SO - 0002681,2019-04-01,12328.0
SO - 0002682,2019-04-01,903.8299999999999
SO - 0002683,2019-04-01,11075.1
SO - 0002684,2019-04-01,7739.84
SO - 0002685,2019-04-02,4316.81
SO - 0002686,2019-04-02,2082.36
SO - 0002687,2019-04-02,14164.470000000001
SO - 0002688,2019-04-02,3236.1
SO - 0002689,2019-04-02,4952.639999999999
SO - 0002690,2019-04-02,5010.930000000001
SO - 0002691,2019-04-02,6139.209999999999
SO - 0002692,2019-04-02,4396.54
SO - 0002693,2019-04-03,7477.2
SO - 0002694,2019-04-03,1598.955
SO - 0002695,2019-04-03,633.15
SO - 0002696,2019-04-03,22136.800000000003
SO - 0002697,2019-04-03,1313.8700000000001
SO - 0002698,2019-04-04,12687.119999999999
SO - 0002699,2019-04-04,11523.33
SO - 0002700,2019-04-04,15183.875
SO - 0002701,2019-04-04,20719.08
SO - 0002702,2019-04-04,1037.495
SO - 0002703,2019-04-04,13200.675000000001
SO - 0002704,2019-04-04,980.2099999999999
SO - 0002705,2019-04-04,1028.785
SO - 0002706,2019-04-04,6344.23
SO - 0002707,2019-04-04,17109.120000000003
SO - 0002708,2019-04-04,1933.6200000000001
SO - 0002709,2019-04-04,649.23
SO - 0002710,2019-04-04,6941.2
SO - 0002711,2019-04-04,254.6
SO - 0002712,2019-04-04,7472.51
SO - 0002713,2019-04-04,16956.36
SO - 0002714,2019-04-04,40128.8125
SO - 0002715,2019-04-04,13820.76
SO - 0002716,2019-04-05,741.0199999999999
SO - 0002717,2019-04-05,6494.9800000000005
SO - 0002718,2019-04-05,29201.280000000002
SO - 0002719,2019-04-05,3183.84
SO - 0002720,2019-04-05,17577.45
SO - 0002721,2019-04-05,35028.27
SO - 0002722,2019-04-05,18861.84
SO - 0002723,2019-04-05,19373.385
SO - 0002724,2019-04-06,222.77499999999998
SO - 0002725,2019-04-06,6303.359999999999
SO - 0002726,2019-04-06,7109.37
SO - 0002727,2019-04-06,4648.125
SO - 0002728,2019-04-06,8452.72
SO - 0002729,2019-04-06,19196.84
SO - 0002730,2019-04-06,1247.54
SO - 0002731,2019-04-06,12927.984999999999
SO - 0002732,2019-04-06,7638.0
SO - 0002733,2019-04-06,2082.36
SO - 0002734,2019-04-06,17267.24
SO - 0002735,2019-04-07,13793.289999999997
SO - 0002736,2019-04-07,19199.52
SO - 0002737,2019-04-07,9369.279999999999
SO - 0002738,2019-04-07,5747.594999999999
SO - 0002739,2019-04-07,7049.069999999999
SO - 0002740,2019-04-07,25899.3525
SO - 0002741,2019-04-07,3018.35
SO - 0002742,2019-04-07,3462.56
SO - 0002743,2019-04-07,3685.335
SO - 0002744,2019-04-08,7848.044999999998
SO - 0002745,2019-04-08,4944.6
SO - 0002746,2019-04-08,159.125
SO - 0002747,2019-04-08,7525.4400000000005
SO - 0002748,2019-04-08,1127.945
SO - 0002749,2019-04-08,5219.3
SO - 0002750,2019-04-08,10318.8375
SO - 0002751,2019-04-08,3589.86
SO - 0002752,2019-04-08,948.2175
SO - 0002753,2019-04-09,14182.56
SO - 0002754,2019-04-09,3823.0199999999995
SO - 0002755,2019-04-09,4296.375
SO - 0002756,2019-04-09,12080.77
SO - 0002757,2019-04-09,774.6875
SO - 0002758,2019-04-09,6874.2
SO - 0002759,2019-04-09,3644.13
SO - 0002760,2019-04-09,11215.8
SO - 0002761,2019-04-10,2914.5
SO - 0002762,2019-04-10,1977.8399999999997
SO - 0002763,2019-04-10,1115.55
SO - 0002764,2019-04-10,9191.06
SO - 0002765,2019-04-10,1055.25
SO - 0002766,2019-04-10,14393.609999999999
SO - 0002767,2019-04-10,5298.8625
SO - 0002768,2019-04-10,41754.4
SO - 0002769,2019-04-10,28756.4
SO - 0002770,2019-04-10,633.15
SO - 0002771,2019-04-11,24728.024999999998
SO - 0002772,2019-04-11,11539.744999999999
SO - 0002773,2019-04-11,820.0799999999999
SO - 0002774,2019-04-11,8160.599999999999
SO - 0002775,2019-04-11,3644.13
SO - 0002776,2019-04-12,4527.525
SO - 0002777,2019-04-12,24885.140000000003
SO - 0002778,2019-04-12,1308.51
SO - 0002779,2019-04-12,6454.109999999999
SO - 0002780,2019-04-12,10597.725
SO - 0002781,2019-04-12,8554.56
SO - 0002782,2019-04-12,19340.22
SO - 0002783,2019-04-13,753.75
SO - 0002784,2019-04-13,10287.85
SO - 0002785,2019-04-13,3386.18
SO - 0002786,2019-04-13,12529.0
SO - 0002787,2019-04-13,7236.0
SO - 0002788,2019-04-13,14477.36
SO - 0002789,2019-04-13,24858.1725
SO - 0002790,2019-04-13,1699.455
SO - 0002791,2019-04-13,982.89
SO - 0002792,2019-04-14,3111.1450000000004
SO - 0002793,2019-04-14,4865.0375
SO - 0002794,2019-04-14,1834.46
SO - 0002795,2019-04-14,22073.819999999996
SO - 0002796,2019-04-14,14588.58
SO - 0002797,2019-04-14,1514.87
SO - 0002798,2019-04-14,40258.96
SO - 0002799,2019-04-14,1029.1200000000001
SO - 0002800,2019-04-14,4175.44
SO - 0002801,2019-04-15,3714.48
SO - 0002802,2019-04-15,8190.080000000001
SO - 0002803,2019-04-15,2607.64
SO - 0002804,2019-04-15,7217.910000000001
SO - 0002805,2019-04-15,1667.1275
SO - 0002806,2019-04-15,3953.67
SO - 0002807,2019-04-15,3544.9700000000003
SO - 0002808,2019-04-15,4759.68
SO - 0002809,2019-04-15,1718.55
SO - 0002810,2019-04-16,4811.9400000000005
SO - 0002811,2019-04-16,967.4799999999999
SO - 0002812,2019-04-16,19838.7
SO - 0002813,2019-04-16,25552.292500000003
SO - 0002814,2019-04-16,11316.97
SO - 0002815,2019-04-16,4805.575
SO - 0002816,2019-04-16,2613.0
SO - 0002817,2019-04-17,3067.7625000000003
SO - 0002818,2019-04-17,42594.58
SO - 0002819,2019-04-17,6716.079999999999
SO - 0002820,2019-04-17,2836.11
SO - 0002821,2019-04-17,6583.42
SO - 0002822,2019-04-17,1946.0150000000003
SO - 0002823,2019-04-17,3681.6499999999996
SO - 0002824,2019-04-17,3030.5775
SO - 0002825,2019-04-17,5081.280000000001
SO - 0002826,2019-04-18,16757.37
SO - 0002827,2019-04-18,6724.2875
SO - 0002828,2019-04-18,1858.58
SO - 0002829,2019-04-18,6697.319999999999
SO - 0002830,2019-04-18,9515.339999999998
SO - 0002831,2019-04-18,2953.36
SO - 0002832,2019-04-18,11717.964999999998
SO - 0002833,2019-04-18,8007.84
SO - 0002834,2019-04-19,19095.0
SO - 0002835,2019-04-19,6105.04
SO - 0002836,2019-04-19,44010.96
SO - 0002837,2019-04-19,7477.2
SO - 0002838,2019-04-19,5503.380000000001
SO - 0002839,2019-04-19,5168.714999999999
SO - 0002840,2019-04-19,18534.88
SO - 0002841,2019-04-19,3479.98
SO - 0002842,2019-04-20,4837.4
SO - 0002843,2019-04-20,27641.52
SO - 0002844,2019-04-20,1318.56
SO - 0002845,2019-04-20,1998.6100000000001
SO - 0002846,2019-04-20,25708.234999999997
SO - 0002847,2019-04-20,6042.06
SO - 0002848,2019-04-20,24123.35
SO - 0002849,2019-04-20,7542.525
SO - 0002850,2019-04-20,18717.12
SO - 0002851,2019-04-20,13919.919999999998
SO - 0002852,2019-04-20,6836.009999999999
SO - 0002853,2019-04-21,6367.679999999999
SO - 0002854,2019-04-21,8605.48
SO - 0002855,2019-04-21,34351.905
SO - 0002856,2019-04-21,4353.66
SO - 0002857,2019-04-21,5162.014999999999
SO - 0002858,2019-04-22,743.7
SO - 0002859,2019-04-22,7597.8
SO - 0002860,2019-04-22,5427.0
SO - 0002861,2019-04-22,1186.57
